node_id,node_name,field_ordinal,field_alias,expression,source_table,source_field,is_computed
75,ПодЗапрос,3,ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ДатаОкончанияОбязательств,false
75,ПодЗапрос,4,ВхСумма,"СУММА(ВЫБОР уп_Резервы.ВидДвижения
				КОГДА ЗНАЧЕНИЕ(ВидДвиженияНакопления.Приход)
					ТОГДА уп_Резервы.Сумма
				ИНАЧЕ -уп_Резервы.Сумма
			КОНЕЦ)",,,true
75,ПодЗапрос,5,ИсхСумма,0,,,true
76,Часть_1,0,ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец.ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец,ПенсионныйСчет,false
76,Часть_1,1,ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ВидОбязательств,false
76,Часть_1,2,ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ДатаОпределенияОбязательств,false
76,Часть_1,3,ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ДатаОкончанияОбязательств,false
76,Часть_1,4,ВхСумма,"СУММА(ВЫБОР уп_Резервы.ВидДвижения
				КОГДА ЗНАЧЕНИЕ(ВидДвиженияНакопления.Приход)
					ТОГДА уп_Резервы.Сумма
				ИНАЧЕ -уп_Резервы.Сумма
			КОНЕЦ)",,,true
76,Часть_1,5,ИсхСумма,0,,,true
77,Часть_2,0,ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец.ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец,ПенсионныйСчет,false
77,Часть_2,1,ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ВидОбязательств,false
77,Часть_2,2,ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ДатаОпределенияОбязательств,false
77,Часть_2,3,ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ДатаОкончанияОбязательств,false
77,Часть_2,4,ВхСумма,0,,,true
77,Часть_2,5,ИсхСумма,"СУММА(ВЫБОР уп_Резервы.ВидДвижения
				КОГДА ЗНАЧЕНИЕ(ВидДвиженияНакопления.Приход)
					ТОГДА уп_Резервы.Сумма
				ИНАЧЕ -уп_Резервы.Сумма
			КОНЕЦ)",,,true
78,Часть_1,0,ПенсионныйСчет,ПодЗапрос.ПенсионныйСчет,ПодЗапрос,ПенсионныйСчет,false
78,Часть_1,1,ВидОбязательств,ПодЗапрос.ВидОбязательств,ПодЗапрос,ВидОбязательств,false
78,Часть_1,2,ДатаОпределенияОбязательств,ПодЗапрос.ДатаОпределенияОбязательств,ПодЗапрос,ДатаОпределенияОбязательств,false
78,Часть_1,3,ДатаОкончанияОбязательств,ПодЗапрос.ДатаОкончанияОбязательств,ПодЗапрос,ДатаОкончанияОбязательств,false
78,Часть_1,4,ВхСумма,"ВЫБОР 
		КОГДА ПодЗапрос.ДатаОпределенияОбязательств <= &НачалоПериода
			ТОГДА СУММА(ПодЗапрос.ВхСумма)
		ИНАЧЕ 0 
	КОНЕЦ",,,true
78,Часть_1,5,ИсхСумма,"ВЫБОР
		КОГДА ПодЗапрос.ДатаОкончанияОбязательств ЕСТЬ NULL
			ТОГДА СУММА(ПодЗапрос.ИсхСумма) 
		ИНАЧЕ 0 
	КОНЕЦ",,,true
79,Часть_2,0,ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец.ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец,ПенсионныйСчет,false
79,Часть_2,1,ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ВидОбязательств,false
79,Часть_2,2,ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ДатаОпределенияОбязательств,false
79,Часть_2,3,ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ДатаОкончанияОбязательств,false
79,Часть_2,4,ВхСумма,"СУММА(ВЫБОР уп_ВозвратыПрочихНачисленийНПО.ВидДвижения
				КОГДА ЗНАЧЕНИЕ(ВидДвиженияНакопления.Приход)
					ТОГДА уп_ВозвратыПрочихНачисленийНПО.Сумма
				ИНАЧЕ -уп_ВозвратыПрочихНачисленийНПО.Сумма
			КОНЕЦ)",,,true
79,Часть_2,5,ИсхСумма,0,,,true
80,Часть_3,0,ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец.ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец,ПенсионныйСчет,false
80,Часть_3,1,ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ВидОбязательств,false
80,Часть_3,2,ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ДатаОпределенияОбязательств,false
80,Часть_3,3,ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ДатаОкончанияОбязательств,false
80,Часть_3,4,ВхСумма,0,,,true
80,Часть_3,5,ИсхСумма,"СУММА(ВЫБОР уп_ВозвратыПрочихНачисленийНПО.ВидДвижения
				КОГДА ЗНАЧЕНИЕ(ВидДвиженияНакопления.Приход)
					ТОГДА уп_ВозвратыПрочихНачисленийНПО.Сумма
				ИНАЧЕ -уп_ВозвратыПрочихНачисленийНПО.Сумма
			КОНЕЦ)",,,true
81,Часть_4,0,ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец.ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец,ПенсионныйСчет,false
81,Часть_4,1,ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ВидОбязательств,false
81,Часть_4,2,ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ДатаОпределенияОбязательств,false
81,Часть_4,3,ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец,ДатаОкончанияОбязательств,false
81,Часть_4,4,ВхСумма,"СУММА(ВЫБОР уп_ВозвратыПенсийНПО.ВидДвижения
				КОГДА ЗНАЧЕНИЕ(ВидДвиженияНакопления.Приход)
					ТОГДА уп_ВозвратыПенсийНПО.Сумма
				ИНАЧЕ -уп_ВозвратыПенсийНПО.Сумма
			КОНЕЦ)",,,true
81,Часть_4,5,ИсхСумма,0,,,true
82,Часть_5,0,ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец.ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец,ПенсионныйСчет,false
